subject,Trial Number,Condition Index,Probe Index,Sector Index,Absolute Tilt,Probe Angle,Reaction Time
4,73,3,0,5,184.2623,203.1889,2.283981
4,74,3,1,8,294.7844,321.1888,2.784123
4,75,2,0,4,170.3181,167.483,4.690124
4,76,2,1,0,56.91971,30.12621,2.806399
4,77,1,1,5,219.8912,212.6935,2.454904
4,78,1,1,3,90.56458,121.1729,2.63385
4,79,0,0,1,112.3929,68.37658,1.29763
4,80,1,1,1,50.48236,58.43681,1.755348
4,81,3,1,8,286.926,292.0391,2.217263
4,82,1,0,1,89.20441,44.38054,3.590164
4,83,0,1,5,268.0153,209.4331,4.348848
4,84,0,1,2,50.80963,93.86275,3.54939
4,85,1,1,2,89.47049,98.48075,2.538958
4,86,0,1,6,269.5793,225.9481,3.749894
4,87,0,0,9,271.2607,346.8406,2.231871
4,88,3,1,0,18.5748,18.61496,1.86652
4,89,3,1,7,304.1726,287.9486,2.600667
4,90,3,1,3,141.7103,139.6057,2.217227
4,91,2,0,4,147.5517,147.3841,1.606614
4,92,0,0,5,177.7883,188.5481,3.965491
4,93,1,1,2,81.04092,86.48492,4.904338
4,94,2,1,9,327.5852,337.0839,2.639832
4,95,0,0,9,271.0035,350.3383,2.298535
4,96,2,0,9,337.0914,346.464,2.607084
4,97,0,1,4,91.76474,171.3285,4.999831
4,98,3,0,8,334.1032,313.3615,3.066707
4,99,2,1,1,45.19263,65.48631,2.073185
4,100,1,1,9,348.3984,345.6172,1.704563
4,101,2,1,6,267.6217,239.5048,3.540535
4,102,2,1,2,47.45264,75.10762,4.407061
4,103,1,1,1,65.18649,66.44925,2.955089
4,104,0,0,7,237.8417,262.2803,2.161137
4,105,2,0,0,8.486755,8.80794,4.006912
4,106,2,1,3,90.3985,135.3849,2.405784
4,107,0,0,4,171.0141,164.7655,2.663074
4,108,1,0,4,158.1051,149.6416,3.573024
4,109,1,1,3,104.7099,127.6479,2.256019
4,110,2,1,4,89.22031,147.6553,4.540076
4,111,1,1,2,86.5614,101.2083,3.239168
4,112,3,0,5,214.4212,208.7453,1.834252
4,113,3,0,0,37.64462,35.36727,1.84903
4,114,1,0,7,224.1827,257.4062,3.439975
4,115,0,0,4,145.5183,175.9286,4.065659
4,116,3,1,2,72.17377,77.78373,2.967384
4,117,0,0,4,140.6416,162.6542,3.131979
4,118,3,0,1,69.05734,68.91313,2.150633
4,119,0,1,3,89.36346,134.6737,4.331715
4,120,2,0,1,66.25266,66.19076,5.323742
4,121,0,1,2,51.8439,78.12806,2.866422
4,122,2,1,5,272.5031,187.4582,3.540566
4,123,1,1,1,36.39667,50.56585,2.48871
4,124,0,1,4,88.43784,168.4389,4.846482
4,125,0,0,6,199.588,236.1986,2.15008
4,126,2,1,9,326.2291,330.6619,2.173179
4,127,3,1,0,27.1059,28.82488,3.516495
4,128,2,0,5,219.7586,214.7312,2.137348
4,129,1,1,8,335.1951,312.1917,4.955311
4,130,0,0,5,177.4164,183.5596,3.483041
4,131,2,0,2,122.8486,106.6546,2.471776
4,132,2,0,3,122.8645,129.3845,4.955441
4,133,3,0,8,326.7069,321.1368,2.649179
4,134,0,1,4,89.0105,173.3016,4.333529
4,135,0,1,2,54.539,91.77573,2.167173
4,136,1,1,3,115.1358,139.1084,3.668895
4,137,0,0,5,199.8994,192.7472,3.132723
